,id,age,detailed industry recode,detailed occupation recode,education,wage per hour,marital stat,race,hispanic origin,sex,full or part time employment stat,capital gains,capital losses,dividends from stocks,tax filer stat,detailed household and family stat,detailed household summary in household,num persons worked for employer,citizenship,own business or self employed,veterans benefits,weeks worked in year,year,y
13099,13099,35,4,34,1,0,0,3,5,1,5,0,0,0,3,14,6,1,4,0,2,52,95,-50000
13100,13100,59,0,0,15,0,1,2,5,1,0,0,1573,140,2,3,4,0,4,0,2,0,94,-50000
13101,13101,32,30,3,10,0,1,3,5,0,2,0,0,0,2,32,7,6,4,0,2,52,95,-50000
13102,13102,27,42,30,10,176,1,3,5,0,0,0,0,0,2,32,7,4,4,0,2,52,94,-50000
13103,13103,37,25,18,0,0,5,3,5,0,5,0,0,1000,1,3,4,6,4,0,2,52,95, 50000+.
13104,13104,45,23,37,1,513,1,3,5,1,5,0,0,1000,2,3,4,4,4,0,2,52,95,-50000
13105,13105,54,4,15,7,0,1,3,5,1,5,0,0,0,2,3,4,4,4,0,2,52,95,-50000
13106,13106,57,4,2,10,0,5,3,5,1,0,0,0,200,5,16,3,1,4,0,2,52,94,-50000
13107,13107,29,33,19,10,0,0,3,5,0,0,0,0,0,3,16,3,1,4,2,2,37,94,-50000
13108,13108,39,33,19,10,0,1,3,5,0,5,0,0,0,2,32,7,6,4,0,2,52,95,-50000
13109,13109,37,37,2,1,0,1,3,5,1,0,0,0,16,2,3,4,1,4,0,2,13,94,-50000
13110,13110,35,30,17,1,0,1,3,5,1,5,0,0,75,2,3,4,3,4,0,2,52,95, 50000+.
13111,13111,58,0,0,10,0,1,3,5,0,4,0,0,239,2,3,4,0,4,0,2,0,95,-50000
13112,13112,33,39,35,0,0,1,1,5,0,5,0,0,0,2,32,7,1,4,0,2,35,95,-50000
13113,13113,14,0,0,3,0,0,4,5,1,0,0,0,0,5,22,0,0,3,0,0,0,94,-50000
13114,13114,46,15,2,0,0,1,3,5,1,0,0,1977,2000,2,3,4,6,4,0,2,52,94, 50000+.
13115,13115,15,0,0,15,0,0,4,5,1,4,0,0,0,5,22,0,0,1,0,2,0,95,-50000
13116,13116,40,31,33,12,0,1,3,5,1,2,0,1902,0,2,3,4,6,4,0,2,52,95,-50000
13117,13117,43,0,0,12,0,1,3,5,0,4,0,0,12,2,32,7,0,4,0,2,0,95,-50000
13118,13118,53,12,2,4,0,1,3,3,1,0,0,0,15000,2,3,4,6,0,0,2,52,94, 50000+.
13119,13119,27,37,15,1,0,1,3,5,0,5,0,0,0,2,32,7,4,4,2,2,52,95, 50000+.
13120,13120,35,0,0,0,0,1,3,5,0,4,0,0,0,2,32,7,0,4,0,2,0,95,-50000
13121,13121,51,43,9,0,0,1,3,5,1,0,0,1977,0,2,3,4,6,4,1,2,52,94, 50000+.
13122,13122,72,0,0,12,0,5,3,5,0,4,0,0,0,3,1,4,6,4,0,2,14,95,-50000
13123,13123,38,4,34,7,527,5,3,5,1,5,0,0,0,1,3,4,3,4,0,2,52,95,-50000
13124,13124,71,50,3,1,0,0,3,5,1,6,0,0,600,3,1,4,6,4,0,2,52,95, 50000+.
13125,13125,72,37,28,7,0,1,3,5,1,0,0,0,0,0,3,4,6,4,0,2,26,94,-50000
13126,13126,17,0,0,14,0,0,1,5,0,4,0,0,0,3,22,0,6,4,0,2,24,95,-50000
13127,13127,19,43,37,2,0,0,0,8,1,0,0,0,0,5,14,6,4,4,0,2,4,94,-50000
13128,13128,39,0,0,13,0,0,3,1,1,0,0,0,0,5,14,6,0,0,0,2,0,94,-50000
13129,13129,75,0,0,10,0,0,4,5,0,0,0,0,0,5,5,5,0,3,0,2,0,94,-50000
13130,13130,6,0,0,3,0,0,3,1,0,0,0,0,0,5,22,0,0,1,0,0,0,94,-50000
13131,13131,39,42,2,7,0,1,3,5,0,5,0,0,309,2,32,7,1,4,0,2,52,95,-50000
13132,13132,46,34,17,1,0,1,3,5,1,5,0,0,0,2,32,7,6,3,0,2,52,95, 50000+.
13133,13133,9,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
13134,13134,38,40,10,1,0,5,3,5,0,0,0,0,0,3,16,3,2,4,2,2,52,94,-50000
13135,13135,38,33,29,10,0,0,3,5,1,0,0,1408,0,3,3,4,6,3,0,2,52,94,-50000
13136,13136,6,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
13137,13137,49,7,36,2,0,1,1,5,1,5,0,0,0,2,3,4,2,4,2,2,52,95,-50000
13138,13138,3,0,0,3,0,0,0,7,0,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
13139,13139,32,4,39,10,303,1,3,5,1,2,0,0,0,2,32,7,1,4,0,2,52,95,-50000
13140,13140,5,0,0,3,0,0,4,5,0,0,0,0,0,5,28,5,0,4,0,0,0,95,-50000
13141,13141,59,23,36,10,0,1,3,5,1,5,0,0,22,2,3,4,6,4,0,2,52,95,-50000
13142,13142,55,0,0,0,0,1,3,5,1,0,0,0,0,2,3,4,3,4,0,2,10,94,-50000
13143,13143,81,0,0,6,0,4,3,5,0,0,0,0,0,3,1,4,0,4,0,2,0,94,-50000
13144,13144,33,9,23,10,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,49,94,-50000
13145,13145,43,45,3,1,0,1,3,5,1,0,0,1977,0,2,3,4,1,4,0,2,52,94, 50000+.
13146,13146,51,50,2,10,0,5,3,5,1,0,0,0,75,3,1,4,6,4,0,2,52,94, 50000+.
13147,13147,62,41,34,10,0,1,3,5,1,5,0,0,0,2,32,7,6,4,0,2,52,95,-50000
13148,13148,50,43,35,7,0,1,3,5,1,0,4064,0,0,2,3,4,3,4,0,2,52,94,-50000
13149,13149,13,0,0,3,0,0,1,5,0,0,0,0,0,5,28,5,0,4,0,0,0,95,-50000
13150,13150,15,0,0,15,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,2,0,94,-50000
13151,13151,69,0,0,14,0,4,3,5,0,4,0,0,0,5,31,5,0,4,0,2,0,95,-50000
13152,13152,22,0,0,7,0,0,3,5,1,4,0,0,0,3,14,6,6,4,0,2,15,95,-50000
13153,13153,36,34,10,7,0,5,3,5,1,0,0,0,0,3,1,4,4,4,0,2,52,94,-50000
13154,13154,38,0,0,14,0,4,3,5,0,0,0,0,0,5,1,4,0,4,0,2,0,94,-50000
13155,13155,31,29,26,7,0,0,3,5,1,5,0,0,0,3,1,4,6,4,2,2,52,95,-50000
13156,13156,74,0,0,10,0,1,3,5,0,4,0,0,0,0,32,7,0,4,0,2,0,95,-50000
13157,13157,28,3,4,1,0,1,3,5,1,0,0,1887,300,2,3,4,6,4,0,2,52,94,-50000
13158,13158,26,4,41,2,0,5,3,5,1,0,0,0,0,3,1,4,6,4,0,2,52,94,-50000
13159,13159,34,33,29,7,0,1,3,5,1,5,0,0,0,2,3,4,6,4,2,2,50,95,-50000
13160,13160,58,44,12,7,0,4,2,5,0,0,0,0,0,1,3,4,6,4,0,1,52,94,-50000
13161,13161,48,42,30,16,0,1,3,5,0,5,0,0,0,2,32,7,1,4,0,2,52,95,-50000
13162,13162,52,4,2,16,80,1,3,5,1,0,0,1977,10000,2,3,4,3,4,0,2,52,94, 50000+.
13163,13163,11,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
13164,13164,28,9,37,10,446,1,3,5,1,3,0,0,0,2,3,4,4,4,0,2,52,95,-50000
13165,13165,33,42,30,10,0,5,3,5,0,2,0,0,0,3,1,4,4,4,1,2,52,95,-50000
13166,13166,56,42,7,11,0,1,3,5,1,0,99999,0,321,2,3,4,1,4,0,2,52,94, 50000+.
13167,13167,45,50,42,2,0,6,1,5,1,1,0,0,0,3,1,4,6,4,0,2,35,95,-50000
13168,13168,43,11,12,12,0,1,3,5,1,0,0,0,9,2,3,4,4,4,0,2,52,94,-50000
13169,13169,52,44,12,1,0,1,3,5,0,5,0,0,22,2,32,7,5,4,1,2,52,95,-50000
13170,13170,36,33,29,10,0,1,3,5,0,0,0,0,1000,2,32,7,2,4,0,2,52,94,-50000
13171,13171,20,11,42,6,0,0,3,3,1,5,0,0,0,5,5,5,0,1,0,2,0,95,-50000
13172,13172,17,0,0,2,0,0,3,5,0,4,0,0,0,5,22,0,2,4,0,2,12,95,-50000
13173,13173,16,33,19,14,103,0,3,5,0,5,0,0,0,5,22,0,3,4,0,2,8,95,-50000
13174,13174,85,0,0,7,0,4,3,5,1,0,0,0,0,3,1,4,0,4,0,2,0,94,-50000
13175,13175,36,0,0,7,0,1,3,5,0,0,0,0,900,2,32,7,0,4,0,2,0,94,-50000
13176,13176,32,47,28,7,0,5,1,5,0,5,0,0,0,3,16,3,6,4,0,2,52,95,-50000
13177,13177,42,4,34,7,0,1,3,5,1,5,0,0,0,2,32,7,1,4,0,2,52,95,-50000
13178,13178,32,44,2,1,381,5,3,5,0,5,0,0,0,1,3,4,6,4,0,2,52,95,-50000
13179,13179,34,47,28,1,0,1,3,5,1,0,0,0,0,2,3,4,4,4,2,2,52,94,-50000
13180,13180,57,2,43,10,0,6,3,5,1,0,0,0,1400,3,1,4,1,4,0,2,52,94, 50000+.
13181,13181,79,0,0,10,0,0,2,5,0,4,0,0,0,5,3,4,0,1,0,2,0,95,-50000
13182,13182,67,0,0,7,0,1,3,5,0,4,0,0,1000,0,32,7,0,4,0,2,0,95,-50000
13183,13183,46,47,28,10,0,1,2,5,1,5,0,0,0,2,3,4,6,4,0,2,26,95,-50000
13184,13184,78,0,0,10,0,4,1,5,0,0,1264,0,0,1,3,4,0,4,0,2,0,94,-50000
13185,13185,38,3,37,7,0,6,3,9,1,0,0,2258,0,3,1,4,6,4,0,2,52,94, 50000+.
13186,13186,45,44,12,0,0,5,3,5,1,0,0,0,200,3,1,4,4,4,0,2,52,94,-50000
13187,13187,67,0,0,10,0,6,3,5,0,0,0,0,0,3,1,4,0,4,0,2,0,94,-50000
13188,13188,53,42,30,5,0,1,3,7,0,0,0,0,0,2,32,7,3,2,0,2,52,94,-50000
13189,13189,85,0,0,7,0,1,3,5,1,4,0,0,15000,0,3,4,1,4,2,2,6,95,-50000
13190,13190,77,0,0,6,0,1,3,5,1,0,0,0,0,4,3,4,0,4,0,2,0,94,-50000
13191,13191,74,0,0,10,0,4,3,5,0,4,0,0,3200,3,1,4,0,4,0,2,0,95,-50000
13192,13192,88,0,0,15,0,4,3,5,0,0,0,0,0,3,1,4,0,3,0,2,0,94,-50000
13193,13193,13,0,0,3,0,0,3,7,1,0,0,0,0,5,34,5,0,4,0,0,0,95,-50000
13194,13194,39,42,7,11,0,1,4,5,0,5,0,0,50,2,32,7,1,3,0,2,52,95, 50000+.
13195,13195,50,0,0,15,0,5,3,5,0,0,0,0,0,5,16,3,0,4,0,2,0,94,-50000
13196,13196,24,33,26,7,0,0,3,5,1,6,0,0,0,3,1,4,6,4,0,2,52,95,-50000
13197,13197,26,33,16,10,0,0,3,5,1,5,0,0,0,3,5,5,1,4,0,2,52,95,-50000
13198,13198,58,37,5,0,0,1,3,5,1,0,0,0,1000,2,32,7,1,4,0,2,52,94, 50000+.
13199,13199,24,47,23,16,0,0,4,5,0,2,0,0,0,3,14,6,2,4,0,2,52,95,-50000
13200,13200,66,29,25,10,0,1,3,5,0,0,0,0,0,0,32,7,6,4,0,2,52,94,-50000
13201,13201,37,45,14,1,0,1,3,5,1,0,0,0,300,2,3,4,4,4,0,2,52,94, 50000+.
13202,13202,40,33,16,1,0,1,3,5,1,0,0,0,0,2,3,4,4,4,0,2,52,94,-50000
13203,13203,37,42,31,16,0,5,3,5,0,5,0,0,0,3,1,4,4,4,0,2,52,95,-50000
13204,13204,29,34,26,10,0,1,3,5,0,6,0,0,0,2,32,7,5,4,0,2,52,95,-50000
13205,13205,39,43,19,0,0,0,3,5,1,5,4787,0,0,3,1,4,6,4,0,2,52,95, 50000+.
13206,13206,21,42,30,10,393,1,3,5,0,0,0,0,0,2,32,7,4,4,2,2,49,94,-50000
13207,13207,38,44,23,7,194,1,1,5,0,5,0,0,60,2,32,7,6,4,0,2,52,95,-50000
13208,13208,47,30,2,10,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94,-50000
13209,13209,26,34,3,1,0,0,3,5,1,0,0,0,0,3,1,4,6,4,0,2,52,94,-50000
13210,13210,60,34,3,1,0,1,3,5,1,0,7298,0,0,2,3,4,4,4,0,2,52,94, 50000+.
13211,13211,55,33,16,10,0,1,3,5,0,0,0,0,15,2,3,4,6,4,0,2,52,94,-50000
13212,13212,43,24,36,16,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94,-50000
13213,13213,45,41,7,4,0,5,3,5,0,5,3325,0,0,3,1,4,6,4,0,2,52,95,-50000
13214,13214,72,0,0,6,0,1,3,5,0,4,0,0,0,5,32,7,0,4,0,2,0,95,-50000
13215,13215,86,0,0,1,0,4,3,5,0,4,0,0,11304,3,1,4,0,4,0,2,0,95,-50000
13216,13216,43,4,33,10,0,1,3,5,1,0,0,0,1000,2,3,4,6,4,0,2,52,94, 50000+.
13217,13217,3,0,0,3,0,0,3,1,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
13218,13218,34,0,0,10,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,95,-50000
13219,13219,58,42,7,4,0,1,4,5,1,5,15024,0,1000,2,3,4,1,3,0,2,52,95, 50000+.
13220,13220,30,0,0,10,0,0,1,5,0,0,0,0,0,1,13,6,0,4,0,2,0,94,-50000
13221,13221,67,0,0,7,0,4,3,5,0,4,0,0,650,3,1,4,0,4,0,2,0,95,-50000
13222,13222,52,33,19,10,191,0,3,5,0,0,0,0,0,3,1,4,6,4,0,2,52,94,-50000
13223,13223,30,45,5,1,0,1,3,5,1,0,0,0,250,2,3,4,6,4,0,2,52,94, 50000+.
13224,13224,53,2,43,10,0,0,3,5,1,2,0,0,0,3,5,5,1,4,0,2,52,95,-50000
13225,13225,47,4,34,10,0,1,3,5,1,0,0,0,0,2,32,7,1,4,0,2,45,94,-50000
13226,13226,25,0,0,13,0,0,3,5,0,4,0,0,0,5,14,6,0,4,0,2,0,95,-50000
13227,13227,32,12,2,1,0,1,3,5,1,0,0,0,40,2,3,4,6,4,0,2,52,94, 50000+.
13228,13228,29,38,2,6,282,0,3,5,0,5,0,0,1000,3,16,3,4,4,0,2,52,95, 50000+.
13229,13229,27,38,19,7,0,1,3,5,1,0,0,0,0,2,3,4,3,4,2,2,40,94,-50000
13230,13230,6,0,0,3,0,0,3,0,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
13231,13231,43,43,38,6,226,1,2,5,1,0,0,0,0,5,3,4,0,4,0,2,0,94,-50000
13232,13232,37,45,26,7,147,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,36,94,-50000
13233,13233,6,0,0,3,0,0,1,5,0,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
13234,13234,24,33,19,7,0,5,3,5,0,2,0,0,0,3,1,4,6,4,0,2,52,95,-50000
13235,13235,41,24,36,10,0,1,3,5,1,0,0,0,0,2,3,4,4,4,0,2,52,94,-50000
13236,13236,24,29,38,6,0,1,3,1,1,5,0,0,0,2,3,4,1,1,0,2,52,95, 50000+.
13237,13237,30,22,36,12,0,1,3,5,0,0,0,0,0,2,32,7,3,4,0,2,2,94,-50000
13238,13238,37,43,29,7,284,1,3,5,0,5,0,0,0,2,32,7,4,4,0,2,36,95,-50000
13239,13239,64,42,30,1,0,1,3,5,0,5,0,0,750,2,32,7,2,3,0,2,52,95,-50000
13240,13240,26,45,14,12,0,0,3,5,1,0,0,0,0,3,14,6,6,4,0,2,52,94,-50000
13241,13241,58,32,2,10,0,1,3,5,1,0,0,0,850,2,3,4,6,4,0,2,52,94, 50000+.
13242,13242,20,0,0,9,0,0,0,1,1,0,0,0,0,5,5,5,0,1,0,2,0,94,-50000
13243,13243,28,33,29,7,0,5,3,5,0,0,0,0,0,1,6,3,1,4,0,2,52,94,-50000
13244,13244,83,0,0,10,0,4,3,5,0,4,25124,0,0,3,1,4,0,4,0,2,0,95, 50000+.
13245,13245,27,47,11,4,0,0,3,5,1,2,0,0,0,3,14,6,6,4,2,2,52,95,-50000
13246,13246,69,0,0,10,0,4,3,4,0,0,0,0,0,3,1,4,0,4,0,2,0,94,-50000
13247,13247,30,30,15,1,0,1,3,3,1,0,0,0,0,2,3,4,4,1,2,2,48,94,-50000
13248,13248,36,45,12,1,0,1,3,5,1,0,0,0,1,2,32,7,1,4,0,2,52,94, 50000+.
13249,13249,45,0,0,7,0,1,3,5,1,0,0,0,0,2,32,7,0,4,0,2,0,94,-50000
13250,13250,17,0,0,14,0,0,3,5,0,4,0,0,0,5,22,0,1,4,0,2,12,95,-50000
13251,13251,52,22,36,10,0,1,3,0,0,0,0,0,0,2,32,7,6,4,0,2,40,94,-50000
13252,13252,70,0,0,1,0,1,3,5,1,4,0,0,417,4,3,4,0,4,0,2,0,95,-50000
13253,13253,23,5,38,9,0,1,0,1,1,5,0,2042,0,2,3,4,2,1,0,2,52,95,-50000
13254,13254,61,32,39,15,0,1,3,5,1,0,0,1651,0,2,3,4,3,4,0,2,52,94,-50000
13255,13255,54,4,14,16,0,1,4,5,1,5,0,0,50,2,3,4,6,1,0,2,52,95, 50000+.
13256,13256,62,0,0,11,0,1,2,5,1,0,0,0,400,2,3,4,6,4,0,2,2,94,-50000
13257,13257,14,0,0,3,0,0,3,1,0,0,0,0,0,5,29,3,0,1,0,0,0,94,-50000
13258,13258,52,29,38,10,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94,-50000
13259,13259,35,37,35,7,0,1,3,5,1,3,0,0,0,2,3,4,4,4,0,2,50,95,-50000
13260,13260,35,37,19,7,0,5,3,5,0,0,0,0,0,1,3,4,6,4,0,2,52,94,-50000
13261,13261,10,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
13262,13262,54,50,26,7,0,1,4,5,0,5,0,0,2504,2,3,4,6,3,0,2,52,95,-50000
13263,13263,24,33,29,10,0,1,3,5,1,0,0,0,0,2,3,4,6,4,2,2,40,94,-50000
13264,13264,80,0,0,9,0,1,3,5,0,0,0,0,0,0,32,7,0,1,0,2,0,94,-50000
13265,13265,41,41,13,12,506,1,3,5,0,5,0,0,0,2,32,7,6,4,0,2,52,95,-50000
13266,13266,58,4,34,10,0,4,2,5,1,5,10520,0,0,3,1,4,2,4,0,2,52,95, 50000+.
13267,13267,40,35,3,7,0,1,3,5,0,0,0,0,0,2,32,7,4,0,0,2,52,94,-50000
13268,13268,31,32,33,7,406,1,3,5,1,5,0,0,0,2,3,4,4,4,0,2,52,95,-50000
13269,13269,21,0,0,14,0,0,3,7,0,4,0,0,0,5,14,6,0,4,0,2,0,95,-50000
13270,13270,51,47,3,10,0,1,3,5,1,5,0,0,0,2,3,4,5,4,2,2,52,95,-50000
13271,13271,35,37,12,1,0,1,3,5,1,5,7298,0,100,2,3,4,4,4,1,2,52,95, 50000+.
13272,13272,42,29,26,7,0,1,1,5,0,5,0,0,0,2,32,7,6,4,0,2,52,95,-50000
13273,13273,18,0,0,2,0,0,3,0,1,0,0,0,0,5,14,6,6,4,0,2,6,94,-50000
13274,13274,53,14,4,1,0,1,3,5,1,0,0,0,3000,2,32,7,6,4,0,2,52,94, 50000+.
13275,13275,84,0,0,10,0,4,3,5,1,0,0,0,0,3,31,5,0,4,0,2,0,94,-50000
13276,13276,31,47,28,10,0,1,3,5,1,5,0,0,0,2,3,4,6,0,2,2,40,95,-50000
13277,13277,22,38,33,2,0,1,3,5,1,1,0,0,0,5,3,4,1,4,2,2,1,95,-50000
13278,13278,27,0,0,7,0,1,3,1,1,0,0,419,0,4,3,4,3,1,2,2,24,94,-50000
13279,13279,23,48,30,7,0,1,3,5,0,0,0,0,0,2,32,7,3,4,0,2,21,94,-50000
13280,13280,47,23,33,8,0,1,3,1,1,5,0,0,0,2,3,4,6,1,0,2,52,95,-50000
13281,13281,59,0,0,14,0,1,3,5,1,0,0,0,0,2,3,4,0,4,0,2,0,94,-50000
13282,13282,64,0,0,16,0,1,3,5,0,4,0,0,1240,4,32,7,0,4,0,2,0,95,-50000
13283,13283,18,32,44,5,0,0,3,0,1,0,0,0,0,5,14,6,3,4,0,2,10,94,-50000
13284,13284,64,0,0,10,0,1,3,5,1,0,0,0,500,2,3,4,6,3,0,2,13,94,-50000
13285,13285,49,37,33,1,0,1,3,5,0,0,0,0,25,2,32,7,6,4,2,2,52,94, 50000+.
13286,13286,36,39,44,7,147,1,3,5,0,5,0,0,0,2,32,7,3,4,0,2,18,95,-50000
13287,13287,83,0,0,14,0,1,4,5,1,4,0,0,0,0,25,5,0,3,0,2,0,95,-50000
13288,13288,44,43,9,0,0,1,3,5,0,2,0,0,0,2,32,7,6,4,1,2,30,95,-50000
13289,13289,81,0,0,1,0,4,3,5,0,4,0,2465,2800,3,1,4,0,4,0,2,0,95,-50000
13290,13290,70,0,0,1,0,1,3,5,1,0,0,0,0,0,3,4,0,4,0,2,0,94, 50000+.
13291,13291,22,44,12,1,0,0,3,5,1,5,2176,0,0,3,14,6,4,4,0,2,17,95,-50000
13292,13292,52,7,37,10,0,0,3,5,0,5,0,0,0,3,1,4,2,4,0,2,52,95,-50000
13293,13293,23,45,14,7,0,1,3,7,1,5,0,0,0,2,3,4,2,2,2,2,51,95,-50000
13294,13294,28,4,24,10,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
13295,13295,36,33,29,14,0,5,1,5,0,1,0,0,0,5,3,4,0,4,0,2,0,95,-50000
13296,13296,52,27,36,10,408,1,3,5,0,5,0,0,0,2,32,7,1,1,0,2,52,95,-50000
13297,13297,61,49,6,1,0,5,3,5,1,5,10520,0,500,3,1,4,6,4,0,2,52,95, 50000+.
13298,13298,45,41,8,12,0,5,3,5,0,5,0,0,195,3,1,4,6,4,0,2,52,95,-50000
13299,13299,47,29,32,10,0,1,3,5,1,0,0,0,208,2,3,4,6,4,2,2,52,94,-50000
13300,13300,21,25,39,2,0,0,3,5,1,0,0,0,0,5,21,5,1,4,2,2,3,94,-50000
13301,13301,67,0,0,10,0,1,3,0,1,4,0,0,0,5,3,4,0,4,0,2,0,95,-50000
13302,13302,69,0,0,0,0,5,3,5,0,4,6097,0,14473,3,1,4,0,4,0,2,0,95, 50000+.
13303,13303,40,12,26,7,0,1,3,5,1,0,0,0,0,5,3,4,6,4,0,2,52,94,-50000
13304,13304,43,0,0,1,0,1,3,5,0,4,0,0,0,2,32,7,1,4,0,2,12,95,-50000
13305,13305,26,8,36,10,0,1,3,5,1,0,0,0,1,2,3,4,1,4,2,2,49,94,-50000
13306,13306,33,31,35,10,0,0,3,0,1,5,0,0,0,3,14,6,6,4,0,2,52,95,-50000
13307,13307,65,25,2,11,0,1,3,5,1,0,0,0,2500,4,3,4,4,4,0,2,52,94, 50000+.
13308,13308,45,42,2,7,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94,-50000
13309,13309,48,49,5,11,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95, 50000+.
13310,13310,62,43,26,12,0,4,3,5,0,4,0,0,0,1,3,4,6,4,0,2,52,95,-50000
13311,13311,61,42,23,10,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
13312,13312,26,38,36,10,0,5,3,5,1,0,0,0,0,3,1,4,4,4,0,2,52,94,-50000
13313,13313,55,43,34,10,0,1,3,4,1,0,4386,0,0,2,3,4,6,4,0,2,52,94,-50000
13314,13314,55,33,3,1,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94,-50000
13315,13315,36,33,19,0,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94, 50000+.
13316,13316,47,43,10,1,0,1,3,5,1,5,0,0,100,2,3,4,4,4,0,2,52,95,-50000
13317,13317,20,0,0,7,0,0,3,5,1,0,0,0,0,3,14,6,6,4,0,2,16,94,-50000
13318,13318,61,39,32,10,0,1,1,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94,-50000
13319,13319,30,33,29,1,0,6,3,5,0,5,0,0,0,1,3,4,3,4,2,2,52,95,-50000
13320,13320,69,0,0,1,0,1,3,5,1,4,0,0,400,0,3,4,0,4,0,2,0,95, 50000+.
13321,13321,52,32,18,10,0,1,3,5,1,5,0,0,0,2,3,4,1,4,0,2,52,95, 50000+.
13322,13322,64,0,0,10,0,5,3,5,1,4,0,0,150,3,1,4,0,4,0,2,0,95,-50000
13323,13323,66,33,38,10,0,5,3,5,1,0,0,0,0,5,1,4,0,4,0,2,0,94,-50000
13324,13324,62,0,0,7,0,1,3,5,0,0,0,0,2700,2,3,4,6,4,0,2,52,94, 50000+.
13325,13325,37,29,25,10,0,1,3,5,0,0,0,0,0,2,10,6,6,4,0,2,52,94,-50000
13326,13326,18,0,0,6,0,0,3,0,1,4,0,0,0,5,16,3,0,4,0,2,0,95,-50000
13327,13327,21,43,26,7,88,0,3,5,0,5,0,0,0,3,14,6,4,4,2,2,40,95,-50000
13328,13328,69,0,0,7,0,0,1,5,1,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
13329,13329,32,31,33,10,0,1,3,4,1,5,0,0,0,2,3,4,6,4,2,2,52,95,-50000
13330,13330,26,29,38,7,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94,-50000
13331,13331,68,2,43,1,0,1,3,5,0,0,0,0,0,0,32,7,1,4,0,2,52,94,-50000
13332,13332,10,0,0,3,0,0,1,5,1,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
13333,13333,25,42,8,16,0,1,3,5,0,0,0,1887,0,2,3,4,6,4,2,2,52,94, 50000+.
13334,13334,24,43,26,7,0,0,3,5,0,0,0,0,0,3,1,4,6,4,2,2,52,94,-50000
13335,13335,34,41,26,10,0,3,1,5,0,5,2977,0,0,1,3,4,6,4,0,2,52,95,-50000
13336,13336,30,0,0,6,0,1,1,5,0,0,0,0,0,2,32,7,0,4,0,2,0,94,-50000
13337,13337,47,50,11,4,0,0,3,5,1,5,0,0,350,3,1,4,6,4,0,2,52,95, 50000+.
13338,13338,38,0,0,10,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,3,94,-50000
13339,13339,43,41,13,10,0,5,3,5,0,0,0,0,0,3,1,4,4,4,0,2,52,94,-50000
13340,13340,39,33,29,10,244,1,3,5,0,0,0,0,0,2,32,7,4,4,1,2,52,94,-50000
13341,13341,18,41,29,2,0,0,3,5,0,0,0,0,0,3,14,6,6,4,2,2,52,94,-50000
13342,13342,27,25,35,10,0,0,3,5,1,5,4787,0,0,3,1,4,6,4,0,2,52,95, 50000+.
13343,13343,42,4,2,7,0,1,3,5,1,5,0,0,0,2,3,4,1,4,0,2,52,95,-50000
13344,13344,47,42,2,7,0,1,3,5,0,5,0,0,300,2,32,7,1,4,0,2,52,95,-50000
13345,13345,8,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
13346,13346,70,37,3,7,0,4,3,5,0,0,0,0,0,3,1,4,2,4,0,2,52,94,-50000
13347,13347,40,25,2,1,0,1,3,5,1,5,0,0,100,2,3,4,6,4,0,2,52,95, 50000+.
13348,13348,36,0,0,15,0,1,3,5,1,4,0,0,0,2,3,4,1,4,0,2,39,95,-50000
13349,13349,29,4,34,10,0,1,3,5,1,0,0,0,0,2,3,4,2,4,1,2,52,94,-50000
13350,13350,28,32,18,10,0,5,3,5,0,0,0,0,0,3,33,6,4,4,0,2,52,94,-50000
13351,13351,24,22,36,10,0,1,3,5,0,5,0,0,0,2,3,4,1,4,0,2,52,95,-50000
13352,13352,20,35,42,7,0,0,3,5,1,0,0,0,36,3,14,6,1,4,1,2,8,94,-50000
